-3.2567508348248304,8.933074003924846,-5.613793035198479,1.7791978675524562,-8.617286284570964,-8.45658463660965,-4.791026903731419,4.853134264736323,-1.8050983583076683,8.391707689391929,4.635425534192724,-8.681630542131337,-8.204074035090589,6.012916437637151,4.480721900544728,-8.349063632847574,-3.020543953849476,2.9215048992619215,-4.7856643894167625,1.009469236128152,-5.9635494852626945,-1.7739041857292794,8.646679921197183,-6.08342287247994,-5.276896417928643,-10.785725518311676,4.883472978239151,6.162378601238867,-2.142066073308726,8.921560463766001,3.903204550403468,4.955330417434199,0
-3.076541555629675,8.3021311328285,-7.043086299297953,4.638197963691257,-8.577561075825876,-7.43536927409703,-6.191416495910538,5.985816917278035,-0.2929274590816055,7.939169870570622,4.863887458364184,-9.71974171591626,-7.577323096517585,4.337277501381224,3.3044907315614833,-8.213388122024423,-2.571901978997189,1.6804927897187563,-1.0517151526793544,-0.984966031582888,-4.6940684129338255,-0.4918827244325462,7.758002426617407,-6.1749888137485796,-4.260438560857097,-10.5723876670598,4.492967286244062,7.445394016950273,-4.780330967816419,8.065720163832278,2.3250535915988477,7.123338508204198,0
-7.246335012183185,5.504737387943329,8.463951985297072,9.51353189913352,2.5067047827207944,-8.259339243139168,-4.888111304873669,3.156324592406664,0.4002587072367908,-6.4158233612150575,6.610184794385145,9.824179019481559,7.045301872828951,8.810720340597202,3.450946362844054,-0.3239621225407845,-8.159558322553892,1.0310594162949624,4.547765263179998,5.000926750741833,-0.027439367245736423,3.237967453011165,-0.5867029800055494,2.7347871637881935,-7.1487957290872535,3.5112525248153346,-9.715499947579039,2.02413098368134,-7.426589853885098,-2.891319032361733,-6.982812730836278,8.452682403467806,1
-7.3305570452624815,6.428466752122249,7.5620557195497735,8.242966410248329,2.3483205438857087,-8.79217536221274,-6.814374612396969,3.7297377637179423,-1.0701642869238985,-6.202578065524697,6.635225076210978,10.910405999204347,7.2050303714852815,8.167440658572726,5.56978752523348,1.7257168477752083,-4.6724519872691435,0.15695109622214576,5.5257048592430325,5.410912826760058,0.8037318653948544,3.4414267865050343,-0.9063711273809498,2.987829242041368,-8.757566004208238,4.512991431955956,-8.347950930689471,2.1349587022116774,-6.790975037891222,-1.954635178528754,-6.590977979077785,9.627391823860577,1
-4.332672378214128,9.333470840738459,-7.783828015394047,2.609493187425593,-8.671521525631533,-7.35403453459702,-5.523359798440724,6.3941532379900945,1.805154549935779,8.276989288583097,3.945115919168675,-10.827628105164077,-5.902548693670346,4.144545070826514,3.0117009571557696,-6.078349624169668,-2.9498391297682898,2.011314124752763,-2.3291669952867133,0.3067549476601929,-5.412102422231525,-0.645351836715502,8.975502658319888,-6.2604067806242725,-5.673501131827966,-9.439412193906904,6.122976774134103,7.530477404457268,-6.122311472772452,8.1370567662766,1.8980968934501052,6.416298188668966,0
-8.435283402737722,4.535263952163913,8.853320765106893,9.422141205768026,2.6456726542492732,-6.705210897907794,-5.485832683058971,2.3570813818782046,-0.6641847691136207,-7.1313491063404495,5.886876215669676,11.40349185671418,7.743168154992458,7.297592931604773,3.8975424458732446,-0.3826063193213739,-4.904006379119107,-1.7932914277080916,6.309870036158298,5.404406348508899,-0.8772698097795073,1.9768620204588894,0.6516683498315854,2.6274895836248406,-9.105077467599347,5.558126368975702,-7.337769416419683,2.493275358629158,-7.2503513476934,-3.1940345705684723,-9.144901559238754,10.48581733209492,1
-4.564145174465581,10.351362008656471,-5.062868501182684,4.048455509991997,-8.502913369091324,-8.500365687456288,-8.068459589031052,5.433518033043145,-1.2360807886424006,8.255641975185622,5.415400211593273,-12.170343105250387,-6.477242718028768,5.388056908761256,3.1040671117887384,-9.098923225859831,-2.212618386418816,2.9176420034532637,-3.7838936042645956,0.37815887859317393,-5.500242555149072,-2.151512326603648,8.73908191123617,-6.599463834775959,-6.207280053818044,-8.445608045986777,4.698036610604008,9.049734998765379,-4.1119302645485,8.733536923213688,4.737353779857988,5.683149760021165,0
-8.70561505307311,4.8630612725324855,10.500026279777504,9.466681660825284,2.32765709951262,-8.010192380180873,-5.389248088530793,3.043493369178806,-0.3459336124335962,-6.219619483858118,7.972871196230051,7.81563851323102,6.200675192482283,8.049288293569582,4.760947269525439,0.21795799374966382,-6.828171962108644,-0.24411552085282556,6.05373855809959,6.234013949208803,0.26386146449137954,1.9238361496964853,-0.5813086829072034,2.933186517476372,-8.707260452213053,3.96851620364061,-8.239702185311161,2.35413161489958,-6.780505622005113,-4.938630886913776,-4.855929234802949,7.702948835718731,1
-7.316176593467981,4.85726597700568,8.671326640442688,8.324995018649052,2.466236422131407,-8.185727957017344,-6.439319368972585,3.542666259840501,-0.3417904062795757,-6.809842735132256,7.6063233650156175,9.149915046189859,8.22621229019431,6.823095740289967,3.944929091782137,-0.48307671204018,-8.72598673688716,-1.283646215961253,6.479574091853966,4.776481015093989,0.5897297421942137,3.2841966058784915,2.5822279822901493,6.071260943840064,-8.541199841003108,5.377135206974132,-9.72114528361142,2.357808010927814,-5.235171949379647,-1.162867009840964,-8.208207461794387,10.142438917016694,1
-7.54556718410704,5.9052048132559865,8.572936704997149,8.879158912115201,2.471794190279039,-8.442988273852636,-6.091712997965478,2.655442215303593,1.3236912613416252,-7.363865346427458,6.511509642402138,10.789577722429748,6.827560770035923,7.728122270318678,3.761081543012051,1.6383143805673566,-6.45657116417907,0.47510438502237184,6.337006876724597,4.887701639767621,0.2496867418533757,1.8349254480016017,0.06731083323926146,4.102991420171882,-7.96823593820015,3.5491010410673245,-9.78776590082153,1.8324124231731358,-5.348736590706763,-2.465977092567448,-6.885654933651153,8.576284505060869,1
-2.3500071160798375,10.741602928410213,-5.579873046361869,3.310625989207816,-7.9319139127805,-8.190591746440475,-7.228560534911549,4.0827709561994405,-0.9938460891715017,7.9123731819092775,6.2077803345747835,-11.66722906650823,-7.0807401253036595,6.544878798040776,5.044297868680815,-7.516869132161107,-2.1449075004629052,0.8712799523962969,-1.476252576856538,1.017197843651115,-3.525645057061588,0.3877680367630586,8.512949087871313,-6.410912839563159,-5.436002201683147,-9.444649585051158,5.464847414147838,7.255277332224109,-4.340313980148237,8.395327368542945,2.9069782646450744,7.137478085853544,0
-8.04714829004472,5.70615860908882,9.115914481905552,10.139018442296502,1.8653584254077724,-8.914308460247954,-5.477015097092301,1.0266473021299836,0.7659508101214108,-8.429357797223945,6.662758022942334,9.809426487146032,6.300538911071125,7.174659890393358,2.62807350845977,-0.2456023181809711,-7.076912702385206,-0.5958131563412097,5.5067443345504365,2.976536731322072,-0.7299028861973957,3.190329821358887,2.551780090217561,3.922296846338901,-9.239245375613736,3.0022985632978525,-9.207158353704362,3.784647365696614,-5.905071929393935,-2.9187576468109664,-6.875947874895432,10.641162055200315,1
